"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
HDFC Bank Ltd,26006,2,"2024-03-31",2,925,FLDI,23500.0,Long Term Debt Issued,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,926,FLDR,-2300.0,Long Term Debt Reduction,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,927,FLDN,21200.0,"Long Term Debt, Net",M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,929,FTDR,-73428.4,Total Debt Reduction,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,930,FPRD,-52228.4,"Issuance (Retirement) of Debt, Net",M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,931,FTLF,-39830.6,Cash from Financing Activities,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,932,SFEE,1049.4,Foreign Exchange Effects,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,933,SNCC,316867.0,Net Change in Cash,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,934,SNCB,1971478.1,Net Cash - Beginning Balance,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,935,SNCE,2288345.1,Net Cash - Ending Balance,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,1140,SCWC,-441233.1,Net Changes in Working Capital,M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",2,1174,VSPY,17317.3,"Share Based Payments,  Supplemental",M,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,463,ACDB,2125846.3,Cash & Due from Banks, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,465,AFFS,215731.6,FedFundsSold/ScrtyPurch UnderResaleAgrmt, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,468,AOTI,2941618.9,Other Short Term Investments, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,469,ASHM,6551149.1,Securities Held, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,470,ASFS,562048.3,Securities for Sale, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,471,ASEC,7113197.4,Total Investment Securities, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,475,SOEA,10270547.9,"Other Earning Assets, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,479,ANTL,25605681.3,Net Loans, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,480,APBC,50546.2,Buildings - Gross, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,486,AOPC,252117.1,Other Property/Plant/Equipment - Gross, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,487,APTC,302663.3,"Property/Plant/Equipment, Total - Gross", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,488,ADEP,-176625.7,"Accumulated Depreciation, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,489,APPN,126037.6,"Property/Plant/Equipment, Total - Net", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,492,AGWI,0.0,"Goodwill, Net", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,502,AEQI,2000.0,LT Investment - Affiliate Companies, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,504,SINV,2000.0,Long Term Investments, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,509,ADTA,93019.6,Defered Income Tax - Long Term Asset, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,513,SOLA,93019.6,"Other Long Term Assets, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,519,AIRC,254729.7,Interest Receivable, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,521,AOAT,1824080.2,Other Assets, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,522,SOAT,2078809.9,"Other Assets, Total", ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,523,ATOT,40301942.6,Total Assets, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,526,LAEX,238534.3,Accrued Expenses, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,535,LNID,3077766.7,Non-Interest Bearing Deposits, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,536,LIBD,20691106.1,Interest Bearing Deposits, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,538,LDBT,23768872.8,Total Deposits, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,545,LOTB,139325.6,Other Short Term Borrowings, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,546,LSTB,139325.6,Total Short Term Borrowings, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,559,LLTD,7306154.6,Long Term Debt, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,561,LTTD,7306154.6,Total Long Term Debt, ,1,1
