"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,557,SOCL,165815.7,"Other Current liabilities, Total", ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,558,LTCL,534254.8,Total Current Liabilities, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,559,LLTD,95682.1,Long Term Debt, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,560,LCLO,52352.4,Capital Lease Obligations, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,561,LTTD,148034.5,Total Long Term Debt, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,562,STLD,363149.7,Total Debt, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,563,LBDT,61782.0,Deferred Income Tax - LT Liability, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,565,SBDT,61782.0,Deferred Income Tax, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,567,LRSV,57237.7,Reserves, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,569,LLTL,32710.1,Other Long Term Liabilities, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,572,SLTL,89947.8,"Other Liabilities, Total", ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,573,LTLL,834019.1,Total Liabilities, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,582,QCMS,41305.3,Common Stock, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,584,SCMS,41305.3,"Common Stock, Total", ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,586,QRED,500000.1,Retained Earnings (Accumulated Deficit), ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,595,QTLE,541305.4,Total Equity, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,596,QTEL,1375324.5,Total Liabilities & Shareholders' Equity, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,597,QCSO1,4130.52529,Shares Outs - Common Stock Primary Issue, ,0,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,601,QTCO,4130.52529,Total Common Shares Outstanding, ,0,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,602,QTSN1,0.0,Treas Shares - Common Stock Prmry Issue, ,0,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,633,SCUI,152365.6,Total Current Assets less Inventory, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,634,SQCK,0.28519,Quick Ratio, ,0,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,635,SCUR,0.89624,Current Ratio, ,0,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,636,SNTD,344047.1,Net Debt, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,637,STBV,526417.0,Tangible Book Value, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,638,STBP,127.44553,Tangible Book Value per Share, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,1056,QTLL,541305.4,Total Equity & Minority Interest, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,1060,VINT,14888.4,Intangibles - Net, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,1061,VPPN,770583.3,Other Property/Plant/Equipment - Net, ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,1123,VLCC,4864.1,"Curr. Port. of LT Capital Leases, Suppl.", ,1,0
Steel Authority of India Ltd (Parent),68986,2,"2024-03-31",3,1126,VUCN,55211.7,"Right-of-Use Assets-Cap.Lease,Net-Suppl.", ,1,0
