"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
Steel Authority of India Ltd,26244,1,"2024-03-31",2,853,SCTP,1035.9,Cash Taxes Paid,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,854,SCIP,21566.3,Cash Interest Paid,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,856,OACR,-29992.4,Accounts Receivable,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,857,OITL,-50387.4,Inventories,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,859,OOAS,-14225.8,Other Assets,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,860,OAPB,9934.5,Accounts Payable,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,864,OOLB,8175.6,Other Liabilities,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,866,OOCF,-1035.9,Other Operating Cash Flow,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,880,SOCF,-77531.4,Changes in Working Capital,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,881,OTLO,29108.8,Cash from Operating Activities,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,882,ICEX,-47106.9,Purchase of Fixed Assets,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,885,SCEX,-47106.9,Capital Expenditures,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,888,ISFA,5031.6,Sale of Fixed Assets,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,899,IICF,-530.1,Other Investing Cash Flow,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,900,SICF,4501.5,"Other Investing Cash Flow Items, Total",M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,901,ITLI,-42605.4,Cash from Investing Activities,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,905,FFCF,-21566.3,Other Financing Cash Flow,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,906,SFCF,-21566.3,Financing Cash Flow Items,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,907,FDPC,-6195.8,Cash Dividends Paid - Common,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,909,FCDP,-6195.8,Total Cash Dividends Paid,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,924,FSDN,24341.2,"Short Term Debt, Net",M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,925,FLDI,50000.0,Long Term Debt Issued,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,926,FLDR,-8010.3,Long Term Debt Reduction,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,927,FLDN,17040.4,"Long Term Debt, Net",M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,930,FPRD,41381.6,"Issuance (Retirement) of Debt, Net",M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,931,FTLF,13619.5,Cash from Financing Activities,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,933,SNCC,122.9,Net Change in Cash,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,934,SNCB,570.9,Net Cash - Beginning Balance,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,935,SNCE,693.8,Net Cash - Ending Balance,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,1140,SCWC,-76495.5,Net Changes in Working Capital,M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",2,1172,VLLR,-8010.3,"Lease liability Reduced, Supplemental",M,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,436,ACSH,143.1,Cash, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,437,ACAE,550.7,Cash & Equivalents, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,438,ASTI,756.7,Short Term Investments, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,439,SCSI,1450.5,Cash and Short Term Investments, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,440,AARG,90830.8,"Accounts Receivable - Trade, Gross", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,441,APDA,-2753.0,Provision for Doubtful Accounts, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,442,AACR,88077.8,"Accounts Receivable - Trade, Net", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,443,ASTR,-4311.2,Notes Receivable - Short Term, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,444,AORC,55802.5,Receivables - Other, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,445,ATRC,139569.1,"Total Receivables, Net", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,446,AIFG,113052.4,Inventories - Finished Goods, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,447,AIWP,41970.6,Inventories - Work In Progress, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,448,AIRM,169857.8,Inventories - Raw Materials, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,449,AIOT,9114.3,Inventories - Other, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,453,AITL,333995.1,Total Inventory, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,454,APPY,752.0,Prepaid Expenses, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,455,ARCA,5279.0,Restricted Cash - Current, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,459,ADCA,151.1,Discontinued Operations - Current Asset, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,460,AOCA,180.1,Other Current Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,461,SOCA,5610.2,"Other Current Assets, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,462,ATCA,481376.9,Total Current Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,480,APBC,65546.6,Buildings - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,481,ALIC,3783.0,Land/Improvements - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,482,AMEC,1101263.5,Machinery/Equipment - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,483,ACPC,61405.7,Construction in Progress - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,486,AOPC,133818.1,Other Property/Plant/Equipment - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,487,APTC,1365816.9,"Property/Plant/Equipment, Total - Gross", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,488,ADEP,-595048.6,"Accumulated Depreciation, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,489,APPN,770768.3,"Property/Plant/Equipment, Total - Net", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,493,AING,21586.3,Intangibles - Gross, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,494,AAMT,-6697.7,Accumulated Intangible Amortization, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,495,AINT,14888.6,"Intangibles, Net", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,502,AEQI,42785.5,LT Investment - Affiliate Companies, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,503,ALTI,3630.4,LT Investments - Other, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,504,SINV,46415.9,Long Term Investments, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,506,ALTR,43913.2,Note Receivable - Long Term, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,507,ADFC,148.6,Deferred Charges, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,512,AOAS,49574.3,Other Long Term Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,513,SOLA,49722.9,"Other Long Term Assets, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,523,ATOT,1407085.8,Total Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,524,LAPB,153323.9,Accounts Payable, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,526,LAEX,22647.4,Accrued Expenses, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,547,LSTD,199418.0,Notes Payable/Short Term Debt, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,548,LCLD,15773.9,Current Port. of  LT Debt/Capital Leases, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,549,LDPB,176.2,Dividends Payable, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,550,LCAV,16159.3,Customer Advances, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,551,LSDP,18976.0,Security Deposits, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,552,LTXP,2542.3,Income Taxes Payable, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,553,LOPB,69478.1,Other Payables, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,556,LOCL,36149.1,Other Current Liabilities, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,557,SOCL,143481.0,"Other Current liabilities, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,558,LTCL,534644.2,Total Current Liabilities, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,559,LLTD,95682.1,Long Term Debt, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,560,LCLO,52352.5,Capital Lease Obligations, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,561,LTTD,148034.6,Total Long Term Debt, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,562,STLD,363226.5,Total Debt, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,563,LBDT,62855.0,Deferred Income Tax - LT Liability, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,565,SBDT,62855.0,Deferred Income Tax, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,566,LMIN,0.1,Minority Interest, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,567,LRSV,39279.3,Reserves, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,568,LPBL,18094.9,Pension Benefits - Underfunded, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,569,LLTL,33165.5,Other Long Term Liabilities, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,572,SLTL,90539.7,"Other Liabilities, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,573,LTLL,836073.6,Total Liabilities, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,582,QCMS,41305.3,Common Stock, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,584,SCMS,41305.3,"Common Stock, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,585,QPIC,2351.0,Additional Paid-In Capital, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,586,QRED,521294.4,Retained Earnings (Accumulated Deficit), ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,593,QCOM,6061.5,Other Comprehensive Income, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,594,SOTE,6061.5,"Other Equity, Total", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,595,QTLE,571012.2,Total Equity, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,596,QTEL,1407085.8,Total Liabilities & Shareholders' Equity, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,597,QCSO1,4130.52529,Shares Outs - Common Stock Primary Issue, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,601,QTCO,4130.52529,Total Common Shares Outstanding, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,602,QTSN1,0.0,Treas Shares - Common Stock Prmry Issue, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,619,METL,55989.0,Employees, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,621,MNOS,1643073.0,Number of Common Shareholders, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,623,VAIA,6697.7,"Accumulated Intangible Amort, Suppl.", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,624,VADC,16159.3,Deferred Revenue - Current, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,625,VADL,4732.9,Deferred Revenue - Long Term, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,633,SCUI,147381.8,Total Current Assets less Inventory, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,634,SQCK,0.27566,Quick Ratio, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,635,SCUR,0.90037,Current Ratio, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,636,SNTD,361776.1,Net Debt, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,637,STBV,556123.6,Tangible Book Value, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,638,STBP,134.6375,Tangible Book Value per Share, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,647,VTLD,327025.0,"Total Long Term Debt, Supplemental", ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,648,SLD1,214743.0,Long Term Debt Maturing within 1 Year, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,649,SLD2,13208.9,Long Term Debt Maturing in Year 2, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,650,SLD3,45211.7,Long Term Debt Maturing in Year 3, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,658,SLD23,58420.6,Long Term Debt Maturing in 2-3 Years, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,660,SLD6B,53861.4,Long Term Debt Matur. in Year 6 & Beyond, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,691,VAPD,53405.2,Pension Obligation - Domestic, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,694,VPAD,57929.2,Plan Assets - Domestic, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,697,VPPD,4524.1,Funded Status - Domestic, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,703,VPUF,20961.0,Unfunded Plan Obligations, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,704,VFSS,-16436.9,Total Funded Status, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,705,VDRD,7.21,Discount Rate - Domestic, ,0,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,725,VALP,-20961.0,Accrued Liabilities - Post-Retirement, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,729,VARD,4524.1,Net Domestic Pension Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,732,VARS,-16436.9,Net Assets Recognized on Balance Sheet, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,749,STPO,74366.2,Total Plan Obligations, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,750,STPA,57929.2,Total Plan Assets, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,1056,QTLL,571012.3,Total Equity & Minority Interest, ,1,1
Steel Authority of India Ltd,26244,1,"2024-03-31",3,1057,VMNR,0.1,Minority Interest - Non Redeemable, ,1,1
