"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,931,FTLF,-2915.277,Cash from Financing Activities,M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,933,SNCC,151.362,Net Change in Cash,M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,934,SNCB,415.65,Net Cash - Beginning Balance,M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,935,SNCE,567.012,Net Cash - Ending Balance,M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,1140,SCWC,-232.154,Net Changes in Working Capital,M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",2,1172,VLLR,-127.226,"Lease liability Reduced, Supplemental",M,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,437,ACAE,1753.904,Cash & Equivalents, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,438,ASTI,2805.654,Short Term Investments, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,439,SCSI,4559.558,Cash and Short Term Investments, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,440,AARG,3883.343,"Accounts Receivable - Trade, Gross", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,442,AACR,3883.343,"Accounts Receivable - Trade, Net", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,443,ASTR,22.662,Notes Receivable - Short Term, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,445,ATRC,3906.005,"Total Receivables, Net", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,453,AITL,476.329,Total Inventory, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,460,AOCA,577.569,Other Current Assets, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,461,SOCA,577.569,"Other Current Assets, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,462,ATCA,9519.461,Total Current Assets, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,489,APPN,2729.641,"Property/Plant/Equipment, Total - Net", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,492,AGWI,2293.729,"Goodwill, Net", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,495,AINT,48.484,"Intangibles, Net", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,502,AEQI,2886.563,LT Investment - Affiliate Companies, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,503,ALTI,4439.881,LT Investments - Other, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,504,SINV,7326.444,Long Term Investments, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,506,ALTR,109.831,Note Receivable - Long Term, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,512,AOAS,120.282,Other Long Term Assets, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,513,SOLA,120.282,"Other Long Term Assets, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,523,ATOT,22147.872,Total Assets, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,524,LAPB,1453.819,Accounts Payable, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,547,LSTD,808.616,Notes Payable/Short Term Debt, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,548,LCLD,94.571,Current Port. of  LT Debt/Capital Leases, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,552,LTXP,0.0,Income Taxes Payable, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,556,LOCL,2197.305,Other Current Liabilities, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,557,SOCL,2197.305,"Other Current liabilities, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,558,LTCL,4554.311,Total Current Liabilities, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,559,LLTD,0.0,Long Term Debt, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,560,LCLO,380.711,Capital Lease Obligations, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,561,LTTD,380.711,Total Long Term Debt, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,562,STLD,1283.898,Total Debt, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,563,LBDT,1036.315,Deferred Income Tax - LT Liability, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,565,SBDT,1036.315,Deferred Income Tax, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,567,LRSV,144.713,Reserves, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,572,SLTL,144.713,"Other Liabilities, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,573,LTLL,6116.05,Total Liabilities, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,582,QCMS,435.309,Common Stock, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,584,SCMS,435.309,"Common Stock, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,586,QRED,15501.926,Retained Earnings (Accumulated Deficit), ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,591,QOTE,94.587,Other Equity, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,594,SOTE,94.587,"Other Equity, Total", ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,595,QTLE,16031.822,Total Equity, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,596,QTEL,22147.872,Total Liabilities & Shareholders' Equity, ,1,0
Jagran Prakashan Ltd (Parent),113077,2,"2024-03-31",3,597,QCSO1,217.65427,Shares Outs - Common Stock Primary Issue, ,0,0
